Ref	ID	Name
2794	71978434	Deep Sea Minstrel
2795	50793215	Deep Sea Prima Donna
2796	33467872	Deep Sea Repetiteur
2797	45483489	Deep Sea Sentry
2798	8649148	Deep Sweeper
2799	22804410	Deep-Eyes White Dragon
2800	1586457	Deep-Space Cruiser IX
2801	13314457	Deepsea Macrotrema
2802	28593363	Deepsea Shark
2803	24128274	Deepsea Warrior
2804	76353872	Defcon Bird
2805	92327802	Defect Compiler
2806	51782995	Defender of Nephthys
2807	82498947	Defender of the Ice Barrier
2808	31897444	Defender of the Labyrinth
2809	2525268	"Defender, the Magical Knight"
2810	71417170	Defenders Intersect
2811	24268052	Defense Draw
2812	59687381	Defense Zone
2813	28877100	Defensive Tactics
2814	58582979	Defrag Dragon
2815	37421075	Degen-Force
2816	36995273	Degenerate Circuit
2817	50426119	Degrade Buster
2818	87621407	Dekoichi the Battlechanted Locomotive
2819	85718645	Delg the Dark Monarch
2820	300302063	Delicious Morsel!
2821	44763025	Delinquent Duo
2822	39719977	Delta Attacker
2823	59839761	Delta Crow - Anti Reverse
2824	57568840	Delta Flyer
2825	3129133	Delta of Temptation
2826	12262393	Delta The Magnet Warrior
2827	12079734	Delta Tri
2828	59504256	Demigod of the Tistina
2829	48934760	Demise of the Land
2830	86124104	"Demise, Agent of Armageddon"
2831	72426662	"Demise, King of Armageddon"
2832	59913418	"Demise, Supreme King of Armageddon"
2833	72575145	Demotion
2834	65536818	"Denglong, First of the Yang Zing"
2835	12890860	Denial Deity Dotan
2836	13974207	Denko Sekka
2837	10474647	Depresspard
2838	8279188	Depth Amulet
2839	37798171	Depth Shark
2840	39131963	Des Counterblow
2841	44883830	Des Croaking
2842	12965761	Des Dendle
2843	81985784	Des Feral Imp
2844	84451804	Des Frog
2845	78613627	Des Kangaroo
2846	69579761	Des Koala
2847	2326738	Des Lacooda
2848	33695750	Des Mosquito
2849	81059524	Des Volstgalph
2850	9637706	Des Wombat
2851	42079445	Descending Lost Star
2852	63410069	Desert Locusts
2853	38981606	Desert Protector
2854	93747864	Desert Sunlight
2855	81977953	Desert Twister
2856	13409151	Desertapir
2857	36693940	Designer Frightfur
2858	94693857	Deskbot 001
2859	59368956	Deskbot 002
2860	75944053	Deskbot 003
2861	22227683	Deskbot 004
2862	10117149	Deskbot 005
2863	55106249	Deskbot 006
2864	97588916	Deskbot 007
2865	24573625	Deskbot 008
2866	25494711	Deskbot 009
2867	12215894	Deskbot Base
2868	89544521	Deskbot Jet
2869	42908201	Desmanian Devil
2870	71200730	Despair from the Dark
2871	76728962	Desperado Barrel Dragon
2872	34149830	Desperate Tag
2873	99543666	"Despia, Theater of the Branded"
2874	90179822	Despian Comedy
2875	53971455	Despian Luluwalilith
2876	18666161	Despian Proskenion
2877	72272462	Despian Quaeritis
2878	36577931	Despian Tragedy
2879	72192100	Desrook Archfiend
2880	22634473	Destined Rivals
2881	94212438	Destiny Board
2882	45809008	Destiny Draw
2883	300201002	Destiny Draw (Skill Card)
2884	76263644	Destiny End Dragoon
2885	55461064	Destiny HERO - Blade Master
2886	77608643	Destiny HERO - Captain Tenacious
2887	63362460	Destiny HERO - Celestial
2888	30757127	Destiny HERO - Dangerous
2889	26964762	Destiny HERO - Dark Angel
2890	81866673	Destiny HERO - Dasher
2891	64184058	Destiny HERO - Decider
2892	54749427	Destiny HERO - Defender
2893	16605586	Destiny HERO - Denier
2894	39829561	Destiny HERO - Departed
2895	60461804	Destiny HERO - Destroyer Phoenix Enforcer
2896	13093792	Destiny HERO - Diamond Dude
2897	56570271	Destiny HERO - Disk Commander
2898	17132130	Destiny HERO - Dogma
2899	69394324	Destiny HERO - Dominance
2900	41613948	Destiny HERO - Doom Lord
2901	28355718	Destiny HERO - Double Dude
2902	48150362	Destiny HERO - Drawhand
2903	36625827	Destiny HERO - Dread Servant
2904	40591390	Destiny HERO - Dreadmaster
2905	66262416	Destiny HERO - Dreamer
2906	91691605	Destiny HERO - Drilldark
2907	93431862	Destiny HERO - Dunker
2908	93657021	Destiny HERO - Dusktopia
2909	37780349	Destiny HERO - Dynatag
2910	90579153	Destiny HERO - Dystopia
2911	80744121	Destiny HERO - Fear Monger
2912	9411399	Destiny HERO - Malicious
2913	83965310	Destiny HERO - Plasma
2914	15294090	Destiny Mirage
2915	35464895	Destiny Signal
2916	73481154	Destroyer Golem
2917	80186010	Destroyersaurus
2918	18739764	Destruct Potion
2919	59235795	Destruction Cyclone
2920	44373896	Destruction Dragon
2921	98956134	Destruction Jammer
2922	62980542	Destruction of Destiny
2923	5616412	Destruction Punch
2924	21219755	Destruction Ring
2925	15155568	Destruction Sword Flash
2926	32104431	Destruction Sword Memories
2927	41940225	Destruction Swordsman Fusion
2928	30748475	Destructive Daruma Karma Cannon
2929	77859858	Destructive Draw
2930	11232355	Destructotron
2931	5560911	Destrudo the Lost Dragon's Frisson
2932	89086566	Detonate
2933	24487411	Detonate Deleter
2934	46789706	Detonating Kuriboh
2935	41348446	Detonation Code
2936	20985997	"Detonator Circle ""A"""
2937	85771021	Deus Token
2938	62587693	Deus X-Krawler
2939	88176533	Devotee of Nephthys
2940	30037118	Devouring Sarcoughagus
2941	90311614	Dewdark of the Ice Barrier
2942	70583986	"Dewloren, Tiger King of the Ice Barrier"
2943	32302078	Dhampir Vampire Sheridan
2944	19327348	Dharc the Dark Charmer
2945	8264361	"Dharc the Dark Charmer, Gloomy"
2946	96967123	Dharma Cannon
2947	88757791	Dharma-Eye Magician
2948	14307929	"Diabell, Queen of the White Forest"
2949	72270339	Diabellstar the Black Witch
2950	53765052	Diabellze the Original Sinkeeper
2951	24634594	Diabolantis the Menacing Mantis
2952	78077209	Diabolica the Draconique General
2953	29424328	"Diabolos, King of the Abyss"
2954	51644030	Diabound Kernel
2955	81994591	Diamond Core of Koa'ki Meiru
2956	95169481	Diamond Dire Wolf
2957	98643358	Diamond Dust
2958	96857854	Diamond Duston
2959	19980975	Diamond-Dust Cyclone
2960	84257640	Dian Keto the Cure Master
2961	17257342	Diana the Light Spirit
2962	69893315	Dice Armadillo
2963	11808215	Dice Dungeon
2964	8868767	Dice It
2965	3549275	Dice Jar
2966	83241722	Dice Re-Roll
2967	88482761	Dice Roll Battle
2968	59905358	Dice Try!
2969	31863912	Dice-nied
2970	93078761	Diced Dice
2971	62893810	Dicelops
2972	3493058	Dicephoon
2973	96015976	Diceversity
2974	66961194	Dictator of D.
2975	11961740	Different Dimension Capsule
2976	62437430	Different Dimension Deepsea Trench
2977	50939127	Different Dimension Dragon
2978	39900763	Different Dimension Encounter
2979	56460688	Different Dimension Gate
2980	31849106	Different Dimension Ground
2981	87880531	Diffusion Wave-Motion
2982	29948642	Dig Beak
2983	81782376	Dig of Destiny
2984	300302004	Digging for Gold
2985	49658464	Digit Jamming
2986	68950538	Digital Bug Centibit
2987	32465539	Digital Bug Cocoondenser
2988	58600555	Digital Bug Corebage
2989	83048208	Digital Bug LEDybug
2990	19301729	Digital Bug Registrider
2991	85004150	Digital Bug Rhinosebus
2992	12615446	Digital Bug Scaradiator
2993	94344242	Digital Bug Websolder
2994	32295838	Digitron
2995	29515122	"Digvorzhak, King of Heavy Industry"
2996	23732205	Dillingerous Dragon
2997	77683371	Dimension Conjurer
2998	47292920	Dimension Dice
2999	95194279	Dimension Distortion
3000	1896112	Dimension Explosion
3001	1596508	Dimension Fortress Weapon
3002	23557835	Dimension Fusion
3003	89190953	Dimension Fusion Destruction
3004	44046281	Dimension Gate
3005	54175023	Dimension Guardian
3006	73414375	Dimension Jar
3007	80560728	Dimension Mirage
3008	54297661	Dimension Reflector
3009	91800273	Dimension Shifter
3010	73632127	Dimension Slice
3011	17787975	Dimension Sphinx
3012	67095270	Dimension Wall
3013	62107612	Dimension Wanderer
3014	36733451	Dimensional Alchemist
3015	52254878	Dimensional Allotrope Varis
3016	83326048	Dimensional Barrier
3017	81674782	Dimensional Fissure
3018	98666339	Dimensional Inversion
3019	70342110	Dimensional Prison
3020	22959079	Dimensionhole
3021	90965652	Dimer Synthesis
3022	30432463	Dimonno Vaalmonica
3023	93854893	"Dingirsu, the Orcust of the Evening Star"
3024	300104003	Dino Destruction
3025	27143874	Dino-Sewing
3026	41128647	Dinomic Powerload
3027	58984738	"Dinomight Knight, the True Dracofighter"
3028	28720123	"Dinomight Powerload, the Dracoslayer"
3029	32134638	Dinomist Ankylos
3030	368382	Dinomist Brachion
3031	37752990	Dinomist Ceratops
3032	77116346	Dinomist Charge
3033	74582050	Dinomist Eruption
3034	38988538	Dinomist Plesios
3035	64973287	Dinomist Pteran
3036	63251695	Dinomist Rex
3037	41554273	Dinomist Rush
3038	5067884	Dinomist Spinos
3039	1580833	Dinomist Stegosaur
3040	60675348	Dinomists Howling
3041	52020510	Dinomorphia Alert
3042	99414629	Dinomorphia Brute
3043	38628859	Dinomorphia Diplos
3044	26631975	Dinomorphia Domain
3045	78420796	Dinomorphia Frenzy
3046	7336745	Dinomorphia Intact
3047	48832775	Dinomorphia Kentregina
3048	28292031	Dinomorphia Reversion
3049	92798873	Dinomorphia Rexterm
3050	25419323	Dinomorphia Shell
3051	52807032	Dinomorphia Sonic
3052	74936480	Dinomorphia Stealthbergia
3053	92133240	Dinomorphia Therizia
3054	300203001	Dinosaur Kingdom
3055	22638495	"Dinoster Power, the Mighty Dracoslayer"
3056	84631951	Dinovatus Docus
3057	93507434	Dinowrestler Capaptera
3058	29996433	Dinowrestler Capoeiraptor
3059	22900219	Dinowrestler Chimera T Wrextle
3060	75366958	Dinowrestler Coelasilat
3061	48372950	Dinowrestler Eskrimamenchi
3062	58672736	Dinowrestler Giga Spinosavate
3063	61269611	Dinowrestler Iguanodraka
3064	77967790	Dinowrestler King T Wrextle
3065	54446813	Dinowrestler Martial Ampelo
3066	11755663	Dinowrestler Martial Anga
3067	35770983	Dinowrestler Martial Ankylo
3068	82385847	Dinowrestler Pankratops
3069	61764082	Dinowrestler Rambrachio
3070	56980148	Dinowrestler Systegosaur
3071	69121954	Dinowrestler Terra Parkourio
3072	80831552	Dinowrestler Valeonyx
3073	78084378	Diplexer Chimera
3074	66472129	Dipsea Fiend
3075	40971261	Dirge of the Lost Dragon
3076	58707981	Disablaster the Negation Fortress
3077	24623598	Disappear
3078	26834022	Disarm
3079	20727787	Disarmament
3080	19612721	Disc Fighter
3081	98999181	Disciple of Nephthys
3082	15595052	Disciple of the Forbidden Spell
3083	75425320	Disciples of the True Dracophoenix
3084	46480475	Discord
3085	86553594	Discordance of the Tistina
3086	76137614	Disenchanter
3087	76446915	Disk Magician
3088	41113025	Diskblade Rider
3089	64966519	Dispatchparazzi
3090	42149850	Disposable Learner Device
3091	40826495	Dissolverock
3092	77561728	Disturbance Strategy
3093	90448279	Divine Arsenal AA-ZEUS - Sky Thunder
3094	12397569	Divine Domain Baatistina
3095	10032958	Divine Dragon - Excelion
3096	20277376	Divine Dragon Apocralyph
3097	67964209	Divine Dragon Aquabizarre
3098	1639384	Divine Dragon Knight Felgrand
3099	60681103	Divine Dragon Lord Felgrand
3100	62113340	Divine Dragon Ragnarok
3101	32975247	Divine Dragon Titanomakhia
3102	89907228	Divine Dragon Token
3103	7373632	Divine Evolution
3104	61757117	Divine Grace - Northwemko
3105	57902462	Divine Knight Ishzark
3106	81066751	Divine Punishment
3107	89914395	Divine Relic Mjollnir
3108	82103466	Divine Serpent Geh
3109	31423101	Divine Sword - Phoenix Blade
3110	53639887	Divine Temple of the Snake-Eye
3111	15854426	Divine Wind of Mist Valley
3112	49010598	Divine Wrath
3113	92919429	Diviner of the Herald
3114	42427230	Division
3115	62681049	Dizzying Winds of Yosen Village
3116	77153811	Djinn Cursenchanter of Rituals
3117	33145233	Djinn Demolisher of Rituals
3118	30492798	Djinn Disserere of Rituals
3119	34358408	Djinn Presider of Rituals
3120	4141820	Djinn Prognosticator of Rituals
3121	8903700	Djinn Releaser of Rituals
3122	97843505	Djinn the Watcher of the Wind
3123	98371278	DMZ Dragon
3124	27340877	DNA Checkup
3125	74701381	DNA Surgery
3126	56769674	DNA Transplant
3127	6260554	Do a Barrel Roll
3128	79997591	Doble Passe
3129	22171591	Doctor Cranium
3130	32671443	Doctor D
3131	47013502	Dodger Dragon
3132	19700943	Dododo Bot
3133	57996334	Dododo Buster
3134	85310252	Dododo Driver
3135	75421661	Dododo Swordsman
3136	83274244	Dododo Warrior
3137	39432962	Dododo Witch
3138	73866096	Dodododraw
3139	59724555	Dodododwarf Gogogoglove
3140	29491335	DOG Fighter Token
3141	1003028	Doggy Diver
3142	33296432	"Dogmatika Adin, the Enlightened"
3143	51522296	Dogmatika Alba Zoa
3144	13694209	Dogmatika Ashiyan
3145	60303688	"Dogmatika Ecclesia, the Virtuous"
3146	29354228	Dogmatika Encounter
3147	69680031	"Dogmatika Fleurdelis, the Knighted"
3148	56588755	Dogmatika Genesis
3149	95679145	Dogmatika Maximus
3150	65589010	Dogmatika Nation
3151	22073844	Dogmatika Nexus
3152	82956214	Dogmatika Punishment
3153	96891787	"Dogmatika Theo, the Iron Punch"
3154	87481592	Dogmatikacism
3155	31002402	Dogmatikalamity
3156	93053159	Dogmatikalamity Alba System
3157	60921537	Dogmatikamacabre
3158	35569555	Dogmatikamatrix
3159	42158279	Dogmatikaturgy
3160	93332803	"Dogoran, the Mad Flame Kaiju"
3161	95816395	Dogu
3162	57062206	Doitsu
3163	42143067	Doki Doki
3164	25882881	Dokuroizo the Grim Reaper
3165	99721536	Dokurorider
3166	30325729	Dokuroyaiba
3167	71595845	Doll Happiness
3168	67331360	Doll House
3169	18106132	Doll Monster Bear-Bear
3170	72717433	Doll Monster Miss Mädchen
3171	16972957	Doma The Angel of Silence
3172	84171830	Domain of the True Monarchs
3173	32663969	Domino Effect
3174	40366667	Dominus Impulse
3175	97045737	Dominus Purge
3176	93238626	Don Thousand's Throne
3177	3493978	Don Turtle
3178	76922029	Don Zaloog
3179	65938950	"Don't Slip, the Dogs of War"
3180	8728498	"Donner, Dagger Fur Hire"
3181	94073244	"Donpa, Marksman Fur Hire"
3182	14146794	Donyoribo @Ignister
3183	31230289	Doodle Beast - Stego
3184	67725394	Doodle Beast - Tyranno
3185	94113093	Doodlebook - Uh uh uh!
3186	10389794	Doom Donuts
3187	76039636	Doom Dozer
3188	69436288	Doom Kraken
3189	94944637	Doom Shaman
3190	22804644	Doom Virus Dragon
3191	83116692	Doombearer Psychopompos
3192	78700060	Doomcaliber Knight
3193	58616392	Doomdog Octhros
3194	6021033	Doomkaiser Dragon
3195	1764972	Doomkaiser Dragon/Assault Mode
3196	39185163	Doomking Balerdroch
3197	64379430	Doomsday Horror
3198	46173680	Doomsday Token
3199	58369990	Doomstar Magician
3200	49109013	Doomstar Ulka
3201	53855410	Doppel Token
3202	66395299	Doppelganger
3203	53855409	Doppelwarrior
3204	11590299	Dora Dora
3205	67464807	Dora of Fate
3206	84916669	Doriado
3207	23965037	Doriado's Blessing
3208	756652	Doron
3209	24194033	Dorover
3210	78751195	Doshin @Ignister
3211	80776622	DoSolfachord Coolia
3212	55226153	DoSolfachord Cutia
3213	82050203	Dotedotengu
3214	18789533	Dotscaper
3215	34187685	Double Attack
3216	60176682	Double Attack! Wind and Thunder!!
3217	63992027	Double Cipher
3218	44436472	Double Coston
3219	75652080	Double Cyclone
3220	1607603	Double Dai
3221	44883600	Double Defender
3222	93612434	Double Disruptor Dragon
3223	13166648	Double Dragon Descent
3224	28355719	Double Dude Token
3225	35479109	Double Dust Tornado Twins
3226	38179121	Double Evolution Pill
3227	300103005	Double Evolution Pill (Skill Card)
3228	81881839	Double Exposure
3229	64319467	Double Fin Shark
3230	10218411	Double Fusion
3231	146746	Double Headed Anger Knuckle
3232	73239437	Double Hero Attack
3233	6214163	Double Hooking
3234	49684352	Double Iris Magician
3235	72621670	Double Magical Arm Bind
3236	94770493	Double or Nothing!
3237	5914184	Double Payback
3238	60832978	Double Resonator
3239	17643265	Double Shark
3240	3682106	Double Snare
3241	24096228	Double Spell
3242	43422537	Double Summon
3243	67223587	Double Tag Team
3244	63730624	Double Tool C&D
3245	51976476	Double Trap Hole
3246	67724434	Double Wild
3247	41927278	Double-Edged Sword
3248	21007444	Double-Edged Sword Technique
3249	55349196	Double-Headed Dino King Rex
3250	23971061	Doublebyte Dragon
3251	76382116	"Dovelgus, Generaider Boss of Iron"
3252	96540	Downbeat
3253	72167543	Downerd Magician
3254	72490637	Dowsing Fusion
3255	88413677	Doyon @Ignister
3256	40702028	DPH Gendamoore
3257	27995943	Dr. Frankenderp
3258	5041348	Draco Berserker of the Tenyi
3259	14733538	Draco Face-Off
3260	23935886	Draco Masters of the Tenyi
3261	9070454	Draco-Utopian Aura
3262	38745520	"Dracoback, the Rideable Dragon"
3263	16960351	Dracocension
3264	90887783	Draconnection
3265	62706865	Draconnet
3266	42596828	Dracoon Lamp
3267	65737274	Dragard
3268	16435215	Dragged Down into the Grave
3269	45593826	"Draghig, Malebranche of the Burning Abyss"
3270	44698398	Dragluxion
3271	21435914	Dragocytos Corrupted Nethersoul Dragon
3272	65472618	"Dragodies, the Empowered Warrior"
3273	48705086	Dragolithia Kunzite
3274	76218313	Dragon Buster Destruction Sword
3275	300202003	Dragon Caller
3276	50045299	Dragon Capture Jar
3277	38955728	Dragon Core Hexer
3278	76066541	Dragon Dowser
3279	300302064	Dragon Force
3280	21970285	Dragon Horn Hunter
3281	64262809	Dragon Ice
3282	14017402	Dragon Knight Draco-Equiste
3283	87835759	Dragon Knight of Creation
3284	29228350	Dragon Laser
3285	69868556	Dragon Lord Token
3286	63018132	Dragon Manipulator
3287	62873545	Dragon Master Knight
3288	12381100	Dragon Master Magia
3289	99659159	Dragon Mastery
3290	76076738	Dragon Nails
3291	96823189	Dragon of Pride and Soul
3292	55763552	Dragon Piper
3293	80513550	Dragon Queen of Tragic Endings
3294	62265044	Dragon Ravine
3295	71867500	Dragon Revival Rhapsody
3296	28563545	Dragon Seeker
3297	63300440	Dragon Shield
3298	41620959	Dragon Shrine
3299	45467446	Dragon Spirit of White
3300	9197735	Dragon Statue
3301	1435851	Dragon Treasure
3302	66672569	Dragon Zombie
3303	16278116	Dragon's Bind
3304	95697223	Dragon's Fighting Spirit
3305	55991637	Dragon's Gunfire
3306	63295720	Dragon's Light and Darkness
3307	71490127	Dragon's Mirror
3308	54178050	Dragon's Rage
3309	20638610	Dragon's Rebirth
3310	84462118	Dragonbite
3311	45667991	Dragoncaller Magician
3312	5325424	Dragoncarnation
3313	8198620	Dragonecro Nethersoul Dragon
3314	70681994	Dragoness the Wicked Knight
3315	83980492	Dragong
3316	32437102	Dragonic Attack
3317	13035077	Dragonic Diagram
3318	78009994	Dragonic Guard
3319	38109772	Dragonic Knight
3320	71817640	Dragonic Pendulum
3321	72549351	Dragonic Tactics
3322	75083197	Dragonlark Pairen
